retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Apparel,51.0,128.0,6528.0,2807.0,43.0,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Men's Street Footwear,17.0,176.0,2992.0,1137.0,38.0,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,16.0,105.0,1680.0,638.0,38.0,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Women's Street Footwear,12.0,116.0,1392.0,557.0,40.0,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,16.0,70.0,1120.0,448.0,40.0,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Men's Apparel,28.0,88.0,2464.0,1010.0,41.0,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Women's Apparel,17.0,119.0,2023.0,749.0,37.0,Outlet
Kohl's,1197831,2021-02-14,South,Oklahoma,Oklahoma City,Men's Street Footwear,18.0,204.0,3672.0,1469.0,40.0,Outlet
Kohl's,1197831,2021-02-14,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,17.0,75.0,1275.0,523.0,41.0,Outlet
Kohl's,1197831,2021-02-14,South,Oklahoma,Oklahoma City,Women's Street Footwear,11.0,90.0,990.0,386.0,39.0,Outlet
Sports Direct,1185732,2021-02-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,24.0,39.0,936.0,309.0,33.0,Outlet
Sports Direct,1185732,2021-02-05,Northeast,Connecticut,Hartford,Men's Apparel,39.0,66.0,2574.0,952.0,37.0,Outlet
Sports Direct,1185732,2021-02-05,Northeast,Connecticut,Hartford,Women's Apparel,32.0,96.0,3072.0,1198.0,39.0,Outlet
Sports Direct,1185732,2021-03-03,Northeast,Connecticut,Hartford,Men's Street Footwear,26.0,182.0,4732.0,2035.0,43.0,Outlet
Sports Direct,1185732,2021-03-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,32.0,68.0,2176.0,979.0,45.0,Outlet
Sports Direct,1185732,2021-03-03,Northeast,Connecticut,Hartford,Women's Street Footwear,23.0,75.0,1725.0,552.0,32.0,Outlet
Sports Direct,1185732,2021-03-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,27.0,34.0,918.0,294.0,32.0,Outlet
Sports Direct,1185732,2021-03-03,Northeast,Connecticut,Hartford,Men's Apparel,39.0,53.0,2067.0,703.0,34.0,Outlet
Sports Direct,1185732,2021-03-03,Northeast,Connecticut,Hartford,Women's Apparel,29.0,85.0,2465.0,961.0,39.0,Outlet
Sports Direct,1185732,2021-04-04,Northeast,Connecticut,Hartford,Men's Street Footwear,28.0,155.0,4340.0,1996.0,46.0,Outlet
Sports Direct,1185732,2021-04-04,Northeast,Connecticut,Hartford,Men's Athletic Footwear,30.0,64.0,1920.0,845.0,44.0,Outlet
Sports Direct,1185732,2021-04-04,Northeast,Connecticut,Hartford,Women's Street Footwear,20.0,64.0,1280.0,461.0,36.0,Outlet
Sports Direct,1185732,2021-04-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,26.0,41.0,1066.0,341.0,32.0,Outlet
Sports Direct,1185732,2021-04-04,Northeast,Connecticut,Hartford,Men's Apparel,37.0,40.0,1480.0,503.0,34.0,Outlet
Sports Direct,1185732,2021-04-04,Northeast,Connecticut,Hartford,Women's Apparel,26.0,94.0,2444.0,1026.0,42.0,Outlet
Sports Direct,1185732,2021-05-03,Northeast,Connecticut,Hartford,Men's Street Footwear,40.0,191.0,7640.0,3362.0,44.0,Outlet
Sports Direct,1185732,2021-05-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,35.0,83.0,2905.0,1278.0,44.0,Outlet
Sports Direct,1185732,2021-05-03,Northeast,Connecticut,Hartford,Women's Street Footwear,32.0,83.0,2656.0,903.0,34.0,Outlet
Sports Direct,1185732,2021-05-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32.0,74.0,2368.0,781.0,33.0,Outlet
Sports Direct,1185732,2021-05-03,Northeast,Connecticut,Hartford,Men's Apparel,37.0,83.0,3071.0,1075.0,35.0,Outlet
Sports Direct,1185732,2021-05-03,Northeast,Connecticut,Hartford,Women's Apparel,41.0,128.0,5248.0,2204.0,42.0,Outlet
Sports Direct,1185732,2021-06-05,Northeast,Connecticut,Hartford,Men's Street Footwear,40.0,206.0,8240.0,3873.0,47.0,Outlet
Sports Direct,1185732,2021-06-05,Northeast,Connecticut,Hartford,Men's Athletic Footwear,38.0,124.0,4712.0,2215.0,47.0,Outlet
Sports Direct,1185732,2021-06-05,Northeast,Connecticut,Hartford,Women's Street Footwear,35.0,96.0,3360.0,1109.0,33.0,Outlet
Sports Direct,1185732,2021-06-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,35.0,85.0,2975.0,1041.0,35.0,Outlet
Sports Direct,1185732,2021-06-05,Northeast,Connecticut,Hartford,Men's Apparel,36.0,91.0,3276.0,1048.0,32.0,Outlet
Sports Direct,1185732,2021-06-05,Northeast,Connecticut,Hartford,Women's Apparel,39.0,128.0,4992.0,1947.0,39.0,Outlet
Sports Direct,1185732,2021-07-03,Northeast,Connecticut,Hartford,Men's Street Footwear,42.0,195.0,8190.0,3686.0,45.0,Outlet
Sports Direct,1185732,2021-07-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,38.0,120.0,4560.0,1915.0,42.0,Outlet
Sports Direct,1185732,2021-07-03,Northeast,Connecticut,Hartford,Women's Street Footwear,29.0,111.0,3219.0,1094.0,34.0,Outlet
Sports Direct,1185732,2021-07-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,34.0,94.0,3196.0,1151.0,36.0,Outlet
Sports Direct,1185732,2021-07-03,Northeast,Connecticut,Hartford,Men's Apparel,43.0,93.0,3999.0,1320.0,33.0,Outlet
Sports Direct,1185732,2021-07-03,Northeast,Connecticut,Hartford,Women's Apparel,40.0,152.0,6080.0,2310.0,38.0,Outlet
Sports Direct,1185732,2021-08-04,Northeast,Connecticut,Hartford,Men's Street Footwear,40.0,194.0,7760.0,3259.0,42.0,Outlet
Sports Direct,1185732,2021-08-04,Northeast,Connecticut,Hartford,Men's Athletic Footwear,34.0,128.0,4352.0,1871.0,43.0,Outlet
Sports Direct,1185732,2021-08-04,Northeast,Connecticut,Hartford,Women's Street Footwear,36.0,107.0,3852.0,1348.0,35.0,Outlet
Sports Direct,1185732,2021-08-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32.0,72.0,2304.0,760.0,33.0,Outlet
Sports Direct,1185732,2021-08-04,Northeast,Connecticut,Hartford,Men's Apparel,43.0,62.0,2666.0,880.0,33.0,Outlet
Sports Direct,1185732,2021-08-04,Northeast,Connecticut,Hartford,Women's Apparel,44.0,124.0,5456.0,2073.0,38.0,Outlet
Sports Direct,1185732,2021-09-03,Northeast,Connecticut,Hartford,Men's Street Footwear,43.0,170.0,7310.0,3436.0,47.0,Outlet
Sports Direct,1185732,2021-09-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,40.0,93.0,3720.0,1748.0,47.0,Outlet
Sports Direct,1185732,2021-09-03,Northeast,Connecticut,Hartford,Women's Street Footwear,33.0,64.0,2112.0,676.0,32.0,Outlet
Sports Direct,1185732,2021-09-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,30.0,58.0,1740.0,592.0,34.0,Outlet
Sports Direct,1185732,2021-09-03,Northeast,Connecticut,Hartford,Men's Apparel,41.0,58.0,2378.0,856.0,36.0,Outlet
Sports Direct,1185732,2021-09-03,Northeast,Connecticut,Hartford,Women's Apparel,45.0,83.0,3735.0,1569.0,42.0,Outlet
Sports Direct,1185732,2021-10-05,Northeast,Connecticut,Hartford,Men's Street Footwear,46.0,153.0,7038.0,2956.0,42.0,Outlet
Sports Direct,1185732,2021-10-05,Northeast,Connecticut,Hartford,Men's Athletic Footwear,39.0,94.0,3666.0,1613.0,44.0,Outlet
Sports Direct,1185732,2021-10-05,Northeast,Connecticut,Hartford,Women's Street Footwear,36.0,61.0,2196.0,813.0,37.0,Outlet
Sports Direct,1185732,2021-10-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,43.0,45.0,1935.0,697.0,36.0,Outlet
Sports Direct,1185732,2021-10-05,Northeast,Connecticut,Hartford,Men's Apparel,50.0,45.0,2250.0,743.0,33.0,Outlet
Foot Locker,1185732,2021-10-05,Northeast,Connecticut,Hartford,Women's Apparel,46.0,94.0,4324.0,1816.0,42.0,Outlet
Foot Locker,1185732,2021-11-04,Northeast,Connecticut,Hartford,Men's Street Footwear,51.0,149.0,7599.0,3268.0,43.0,Outlet
Foot Locker,1185732,2021-11-04,Northeast,Connecticut,Hartford,Men's Athletic Footwear,37.0,105.0,3885.0,1787.0,46.0,Outlet
Foot Locker,1185732,2021-11-04,Northeast,Connecticut,Hartford,Women's Street Footwear,36.0,103.0,3708.0,1372.0,37.0,Outlet
Foot Locker,1185732,2021-11-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,39.0,83.0,3237.0,1198.0,37.0,Outlet
Foot Locker,1185732,2021-11-04,Northeast,Connecticut,Hartford,Men's Apparel,44.0,88.0,3872.0,1394.0,36.0,Outlet
Foot Locker,1185732,2021-11-04,Northeast,Connecticut,Hartford,Women's Apparel,52.0,116.0,6032.0,2352.0,39.0,Outlet
Foot Locker,1185732,2021-12-03,Northeast,Connecticut,Hartford,Men's Street Footwear,45.0,173.0,7785.0,3270.0,42.0,Outlet
Foot Locker,1185732,2021-12-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,37.0,131.0,4847.0,2181.0,45.0,Outlet
Foot Locker,1185732,2021-12-03,Northeast,Connecticut,Hartford,Women's Street Footwear,43.0,116.0,4988.0,1646.0,33.0,Outlet
Foot Locker,1185732,2021-12-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,38.0,96.0,3648.0,1277.0,35.0,Outlet
Foot Locker,1185732,2021-12-03,Northeast,Connecticut,Hartford,Men's Apparel,42.0,99.0,4158.0,1455.0,35.0,Outlet
Foot Locker,1185732,2021-12-03,Northeast,Connecticut,Hartford,Women's Apparel,52.0,120.0,6240.0,2309.0,37.0,Outlet
Foot Locker,1185732,2021-01-10,Northeast,Connecticut,Hartford,Men's Street Footwear,23.0,149.0,3427.0,1439.0,42.0,Outlet
Foot Locker,1185732,2021-01-10,Northeast,Connecticut,Hartford,Men's Athletic Footwear,28.0,79.0,2212.0,885.0,40.0,Outlet
Foot Locker,1185732,2021-01-10,Northeast,Connecticut,Hartford,Women's Street Footwear,19.0,72.0,1368.0,575.0,42.0,Outlet
Foot Locker,1185732,2021-01-10,Northeast,Connecticut,Hartford,Women's Athletic Footwear,24.0,24.0,576.0,265.0,46.0,Outlet
Foot Locker,1185732,2021-01-10,Northeast,Connecticut,Hartford,Men's Apparel,34.0,44.0,1496.0,539.0,36.0,Outlet
Foot Locker,1185732,2021-01-10,Northeast,Connecticut,Hartford,Women's Apparel,26.0,72.0,1872.0,880.0,47.0,Outlet
Foot Locker,1185732,2021-02-08,Northeast,Connecticut,Hartford,Men's Street Footwear,24.0,162.0,3888.0,1555.0,40.0,Outlet
Foot Locker,1185732,2021-02-08,Northeast,Connecticut,Hartford,Men's Athletic Footwear,24.0,41.0,984.0,384.0,39.0,Outlet
Foot Locker,1185732,2021-02-08,Northeast,Connecticut,Hartford,Women's Street Footwear,18.0,53.0,954.0,410.0,43.0,Outlet
Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Women's Athletic Footwear,20.0,16.0,320.0,144.0,45.0,Outlet
Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Men's Apparel,34.0,40.0,1360.0,490.0,36.0,Outlet
Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Women's Apparel,27.0,77.0,2079.0,977.0,47.0,Outlet
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men's Street Footwear,26.0,156.0,4056.0,1501.0,37.0,Outlet
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men's Athletic Footwear,27.0,45.0,1215.0,474.0,39.0,Outlet
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women's Street Footwear,17.0,56.0,952.0,447.0,47.0,Outlet
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,20.0,8.0,160.0,75.0,47.0,Outlet
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men's Apparel,33.0,25.0,825.0,297.0,36.0,Outlet
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women's Apparel,25.0,58.0,1450.0,638.0,44.0,Outlet
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men's Street Footwear,28.0,132.0,3696.0,1552.0,42.0,Outlet
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men's Athletic Footwear,23.0,40.0,920.0,368.0,40.0,Outlet
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women's Street Footwear,16.0,44.0,704.0,296.0,42.0,Outlet
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women's Athletic Footwear,21.0,17.0,357.0,161.0,45.0,Outlet
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men's Apparel,33.0,15.0,495.0,158.0,32.0,Outlet
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women's Apparel,26.0,60.0,1560.0,686.0,44.0,Outlet
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men's Street Footwear,39.0,150.0,5850.0,2399.0,41.0,Outlet
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men's Athletic Footwear,32.0,58.0,1856.0,687.0,37.0,Outlet
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women's Street Footwear,32.0,60.0,1920.0,806.0,42.0,Outlet
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,27.0,51.0,1377.0,633.0,46.0,Outlet
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men's Apparel,40.0,54.0,2160.0,799.0,37.0,Outlet
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women's Apparel,36.0,93.0,3348.0,1473.0,44.0,Outlet
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men's Street Footwear,36.0,176.0,6336.0,2534.0,40.0,Outlet
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men's Athletic Footwear,35.0,105.0,3675.0,1433.0,39.0,Outlet
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women's Street Footwear,32.0,74.0,2368.0,995.0,42.0,Outlet
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women's Athletic Footwear,26.0,70.0,1820.0,837.0,46.0,Outlet
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men's Apparel,39.0,66.0,2574.0,901.0,35.0,Outlet
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women's Apparel,43.0,119.0,5117.0,2303.0,45.0,Outlet
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men's Street Footwear,38.0,173.0,6574.0,2498.0,38.0,Outlet
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men's Athletic Footwear,32.0,114.0,3648.0,1350.0,37.0,Outlet
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women's Street Footwear,27.0,78.0,2106.0,948.0,45.0,Outlet
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,31.0,60.0,1860.0,856.0,46.0,Outlet
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men's Apparel,33.0,68.0,2244.0,763.0,34.0,Outlet
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women's Apparel,38.0,136.0,5168.0,2171.0,42.0,Outlet
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men's Street Footwear,38.0,182.0,6916.0,2836.0,41.0,Outlet
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men's Athletic Footwear,31.0,111.0,3441.0,1308.0,38.0,Outlet
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women's Street Footwear,30.0,85.0,2550.0,1097.0,43.0,Outlet
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women's Athletic Footwear,29.0,47.0,1363.0,586.0,43.0,Outlet
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men's Apparel,37.0,40.0,1480.0,533.0,36.0,Outlet
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women's Apparel,38.0,96.0,3648.0,1715.0,47.0,Outlet
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men's Street Footwear,39.0,128.0,4992.0,2097.0,42.0,Outlet
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men's Athletic Footwear,30.0,79.0,2370.0,877.0,37.0,Outlet
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women's Street Footwear,29.0,39.0,1131.0,486.0,43.0,Outlet
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,30.0,32.0,960.0,442.0,46.0,Outlet
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men's Apparel,34.0,33.0,1122.0,404.0,36.0,Outlet
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women's Apparel,41.0,64.0,2624.0,1181.0,45.0,Outlet
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men's Street Footwear,37.0,113.0,4181.0,1714.0,41.0,Outlet
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men's Athletic Footwear,38.0,68.0,2584.0,982.0,38.0,Outlet
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women's Street Footwear,40.0,30.0,1200.0,528.0,44.0,Outlet
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women's Athletic Footwear,39.0,23.0,897.0,404.0,45.0,Outlet
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men's Apparel,40.0,23.0,920.0,304.0,33.0,Outlet
Sports Direct,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women's Apparel,47.0,66.0,3102.0,1365.0,44.0,Outlet
Sports Direct,1185732,2021-11-07,Northeast,Rhode Island,Providence,Men's Street Footwear,40.0,105.0,4200.0,1764.0,42.0,Outlet
Sports Direct,1185732,2021-11-07,Northeast,Rhode Island,Providence,Men's Athletic Footwear,40.0,74.0,2960.0,1243.0,42.0,Outlet
Sports Direct,1185732,2021-11-07,Northeast,Rhode Island,Providence,Women's Street Footwear,37.0,68.0,2516.0,1132.0,45.0,Outlet
Sports Direct,1185732,2021-11-07,Northeast,Rhode Island,Providence,Women's Athletic Footwear,36.0,68.0,2448.0,1102.0,45.0,Outlet
Sports Direct,1185732,2021-11-07,Northeast,Rhode Island,Providence,Men's Apparel,43.0,61.0,2623.0,866.0,33.0,Outlet
Sports Direct,1185732,2021-11-07,Northeast,Rhode Island,Providence,Women's Apparel,46.0,83.0,3818.0,1680.0,44.0,Outlet
Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Men's Street Footwear,48.0,160.0,7680.0,2995.0,39.0,Outlet
Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Men's Athletic Footwear,37.0,102.0,3774.0,1396.0,37.0,Outlet
Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Women's Street Footwear,40.0,88.0,3520.0,1654.0,47.0,Outlet
Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,34.0,77.0,2618.0,1126.0,43.0,Outlet
Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Men's Apparel,41.0,74.0,3034.0,1123.0,37.0,Outlet
Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Women's Apparel,51.0,111.0,5661.0,2434.0,43.0,Outlet
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Men's Street Footwear,28.0,140.0,3920.0,1294.0,33.0,Outlet
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Men's Athletic Footwear,28.0,88.0,2464.0,838.0,34.0,Outlet
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Women's Street Footwear,22.0,75.0,1650.0,479.0,29.0,Outlet
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Women's Athletic Footwear,25.0,33.0,825.0,256.0,31.0,Outlet
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Men's Apparel,39.0,47.0,1833.0,587.0,32.0,Outlet
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Women's Apparel,26.0,83.0,2158.0,734.0,34.0,Outlet
Sports Direct,1185732,2021-02-15,Northeast,Rhode Island,Providence,Men's Street Footwear,26.0,155.0,4030.0,1491.0,37.0,Outlet
Sports Direct,1185732,2021-02-15,Northeast,Rhode Island,Providence,Men's Athletic Footwear,31.0,53.0,1643.0,575.0,35.0,Outlet
Sports Direct,1185732,2021-02-15,Northeast,Rhode Island,Providence,Women's Street Footwear,24.0,70.0,1680.0,487.0,29.0,Outlet
Sports Direct,1185732,2021-02-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,27.0,75.0,2025.0,648.0,32.0,Outlet
Sports Direct,1185732,2021-02-15,Northeast,Massachusetts,Boston,Men's Apparel,36.0,53.0,1908.0,515.0,27.0,Outlet
Sports Direct,1185732,2021-02-15,Northeast,Massachusetts,Boston,Women's Apparel,30.0,80.0,2400.0,768.0,32.0,Outlet
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Men's Street Footwear,28.0,155.0,4340.0,1476.0,34.0,Outlet
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,31.0,61.0,1891.0,643.0,34.0,Outlet
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Women's Street Footwear,23.0,60.0,1380.0,442.0,32.0,Outlet
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,25.0,93.0,2325.0,651.0,28.0,Outlet
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Men's Apparel,36.0,31.0,1116.0,335.0,30.0,Outlet
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Women's Apparel,31.0,68.0,2108.0,780.0,37.0,Outlet
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Men's Street Footwear,28.0,149.0,4172.0,1377.0,33.0,Outlet
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,28.0,51.0,1428.0,514.0,36.0,Outlet
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Women's Street Footwear,22.0,51.0,1122.0,348.0,31.0,Outlet
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,23.0,39.0,897.0,251.0,28.0,Outlet
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Men's Apparel,33.0,44.0,1452.0,392.0,27.0,Outlet
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Women's Apparel,30.0,94.0,2820.0,1015.0,36.0,Outlet
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Men's Street Footwear,41.0,173.0,7093.0,2553.0,36.0,Outlet
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,34.0,68.0,2312.0,832.0,36.0,Outlet
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Women's Street Footwear,30.0,68.0,2040.0,632.0,31.0,Outlet
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,32.0,54.0,1728.0,518.0,30.0,Outlet
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Men's Apparel,39.0,60.0,2340.0,655.0,28.0,Outlet
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Women's Apparel,43.0,104.0,4472.0,1520.0,34.0,Outlet
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Men's Street Footwear,39.0,196.0,7644.0,2675.0,35.0,Outlet
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,36.0,114.0,4104.0,1313.0,32.0,Outlet
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Women's Street Footwear,36.0,75.0,2700.0,837.0,31.0,Outlet
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,34.0,72.0,2448.0,685.0,28.0,Outlet
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Men's Apparel,39.0,74.0,2886.0,924.0,32.0,Outlet
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Women's Apparel,47.0,120.0,5640.0,1974.0,35.0,Outlet
